send,name,lat,lon,addr,roof_area_m2,peak_kw,panel_count,annual_kwh,savings_eur,payback_yrs,co2_tonnes,system_cost,pv_status,pv_coverage,email_found,email_sent,gmaps_url,gmb_found,gmb_confidence,gmb_name,gmb_phone,gmb_website,gmb_address,google_types,place_id,website,phone
,Ghalanos Distributors Ltd,34.67392756153846,33.03795355384615,Cyprus,2598.1697347513705,29.5,59,44485,8230,3.8,25.4,30975,confirmed,0.342,,False,https://maps.google.com/?cid=13140998176888767522&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Ghalanos Distributors Ltd,25 381305,,"M2FQ+H7H, Nicou Georgiou Street, Lemesos 3042, Cyprus","point_of_interest, supplier, establishment",ChIJCRFW6gEz5xQRIsSCxzc0XrY,,25 381305
YES,MK Worldwide Movers LTD,34.68219959411765,32.975353335294116,Cyprus,2303.964982471658,21.5,43,32740,6057,3.7,18.7,22575,likely,0.237,info@mkmovers.com,False,https://maps.google.com/?cid=7327078419913448186&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,MK Worldwide Movers LTD,77 778377,http://www.mkmovers.com/,"Elia Kannaourou 83, Ypsonas, Lemesos 4186, Cyprus","moving_company, shipping_service, storage, transportation_service, service, point_of_interest, establishment",ChIJ79T9b6wx5xQR-hpfnAADr2U,http://www.mkmovers.com/,77 778377
,"Building at 34.6721,32.9132",34.67205952,32.91323896,Cyprus,2164.7674579651275,24.0,48,37339,6908,3.6,21.3,25200,none,0.0,,False,"https://www.google.com/maps?q=34.67206,32.913239",False,,,,,,,,,
,"Building at 34.6502,33.0064",34.650210300000005,33.0064199,Cyprus,1986.6059023592336,22.0,44,33252,6152,3.8,19.0,23100,likely,0.191,,False,"https://www.google.com/maps?q=34.65021,33.00642",False,,,,,,,,,
,Cyprus Contemporary Art Centre,34.663396757142856,33.02620074285714,"27, Synergatismou, Λεμεσός, 3011",1369.156259784449,13.5,27,20358,3766,3.8,11.6,14175,partial,0.145,,False,https://maps.google.com/?cid=534522421037292390&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Cyprus Contemporary Art Centre,,,"Synergatismou 27, Lemesos 3010, Cyprus","point_of_interest, establishment",ChIJXY8BOgAz5xQRZttoVk8Bawc,,
,Blue Ice Navigation Warehouse,34.665178479999994,32.9928008,Επιμυθέος,1347.0008204521857,14.0,28,21332,3946,3.7,12.2,14700,none,0.0,,False,https://maps.google.com/?cid=10762436611457131339&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Mouseio Oximaton Kyprou,,,"Epimitheos 6/1, Lemesos 3056, Cyprus","museum, point_of_interest, establishment",ChIJ8wQRAwAz5xQRS6OPhxPbW5U,,
,Ghalanos Distributors Ltd,34.67390922,33.038059520000004,Cyprus,1153.992812111869,10.5,21,15834,2929,3.8,9.0,11025,none,0.0,,False,https://maps.google.com/?cid=13140998176888767522&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Ghalanos Distributors Ltd,25 381305,,"M2FQ+H7H, Nicou Georgiou Street, Lemesos 3042, Cyprus","point_of_interest, supplier, establishment",ChIJCRFW6gEz5xQRIsSCxzc0XrY,,25 381305
,Luxe Autos CY,34.67081698333333,33.035255299999996,3013,1152.043552965096,5.0,10,7540,1395,3.8,4.3,5250,partial,0.082,,False,https://maps.google.com/?cid=10912712942732532229&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,MEDIUM,Luxe Autos CY,96 187166,,"Djelal Bayar 15, Lemesos 3013, Cyprus","car_dealer, point_of_interest, store, establishment",ChIJp404Y2kz5xQRBVphd5q-cZc,,96 187166
YES,Old Port Exhibition Center,34.671335033333335,33.041674888888885,Cyprus,1145.558938072825,10.0,20,15080,2790,3.8,8.6,10500,likely,0.23,info@apacy.com,False,https://maps.google.com/?cid=4412111924716877820&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Old Port Exhibition Center,25 871656,http://www.apacy.com/,"Agias Theklis 3, Lemesos 3042, Cyprus","store, event_venue, service, point_of_interest, establishment",ChIJ9yT_gP0y5xQR_LcDTmv4Oj0,http://www.apacy.com/,25 871656
YES,TeamFreight,34.660124175,33.01074542,Cyprus,779.8672087318059,5.5,11,8313,1538,3.8,4.7,5775,partial,0.068,info@teamfreight.com.cy,False,https://maps.google.com/?cid=6904553267268675033&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,TeamFreight,77 777303,http://www.teamfreight.com.cy/,"Franklin Roosevelt 181, Lemesos 3045, Cyprus","shipping_service, transportation_service, point_of_interest, service, establishment",ChIJzWHzZXY15xQR2eVPXJ3m0V8,http://www.teamfreight.com.cy/,77 777303
YES,Limassol Marina Pharmacy,34.67071947142857,33.04076017142857,"7/1, Siafi",761.3880528714428,7.5,15,11310,2092,3.8,6.4,7875,confirmed,0.61,info@doratheophilou.com,False,https://maps.google.com/?cid=3271298043275368103&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Limassol Marina Pharmacy,25 104044,https://www.doratheophilou.com/,"Limassol Marina St 3601, Limasol 3014, Cyprus","pharmacy, health, store, point_of_interest, establishment",ChIJfbDD4PIz5xQRp9bb_zz8ZS0,https://www.doratheophilou.com/,25 104044
YES,Sea Trip Cyprus Yacht Charters,34.67019175714286,33.041564442857144,Cyprus,617.22656407264,6.0,12,9048,1674,3.8,5.2,6300,none,0.021,yacht@seatrip.com,False,https://maps.google.com/?cid=10798681837063590825&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Sea Trip Cyprus Yacht Charters,99 024140,https://www.seatrip.com/,"Limassol Marina St, Limasol 3601, Cyprus","fishing_charter, service, point_of_interest, establishment",ChIJiyhHSB8z5xQRqVOjvOqf3JU,https://www.seatrip.com/,99 024140
