send,name,lat,lon,addr,roof_area_m2,peak_kw,panel_count,annual_kwh,savings_eur,payback_yrs,co2_tonnes,system_cost,pv_status,pv_coverage,email_found,email_sent,gmaps_url,gmb_found,gmb_confidence,gmb_name,gmb_phone,gmb_website,gmb_address,google_types,place_id,website,phone
YES,MRI Nicosia | Cyprus | Elvetiko Diagnostic Centre,35.1403421,33.3395315,"Charalambou Pettemeridi 17, Strovolos 2042, Cyprus",307.9908785458563,30.5,61,43900,8122,3.9,25.0,32025,none,0.002,admin@elvetiko.com,False,https://maps.google.com/?cid=11676815976800676928&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,MRI Nicosia | Cyprus | Elvetiko Diagnostic Centre,22 111111,http://www.elvetiko.com/,"Charalambou Pettemeridi 17, Strovolos 2042, Cyprus","doctor, medical_clinic, health, point_of_interest, establishment",ChIJ9_fo1hwb3hQRQGzPtENiDKI,http://www.elvetiko.com/,22 111111
,Δρ. Φοινικουλα Σπύρου - Dr. Finikoula Spyrou - Dermatologist - Dermoanaplasis Lazer,35.1583101,33.354434999999995,"Κυριάκου Μάτση και Γλαύκου 1, γρ 102, Lefkoşa 1085, Cyprus",305.9679879512512,30.5,61,43642,8074,4.0,24.9,32025,confirmed,0.389,,False,https://maps.google.com/?cid=2871210560531291482&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Δρ. Φοινικουλα Σπύρου - Dr. Finikoula Spyrou - Dermatologist - Dermoanaplasis Lazer,22 275005,,"Κυριάκου Μάτση και Γλαύκου 1, γρ 102, Lefkoşa 1085, Cyprus","doctor, health, point_of_interest, establishment",ChIJi6-dlvkZ3hQRWl3R38qW2Cc,,22 275005
,Dr. Sophocleous Opthalmological and Pediatric opthalmological center,35.1571875,33.3904375,"Aglantzia 2108, Cyprus",299.81801284583935,29.5,59,42223,7811,4.0,24.1,30975,none,0.012,,False,https://maps.google.com/?cid=17183656297216637703&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Dr. Sophocleous Opthalmological and Pediatric opthalmological center,22 322433,http://www.sophocleouseyecenter.com/,"Aglantzia 2108, Cyprus","doctor, health, point_of_interest, establishment",ChIJc4Qv4X4X3hQRB3sAAlyceO4,http://www.sophocleouseyecenter.com/,22 322433
YES,Saveco Health Centre - Larnaca,34.9139591,33.637506,"Evanthias Pieridou 11 larnaca, Larnaka 6022, Cyprus",292.74045842603516,29.0,58,42530,7868,3.9,24.2,30450,partial,0.143,info@savecolarnaca.com,False,https://maps.google.com/?cid=18358520749766796039&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Saveco Health Centre - Larnaca,24 209777,http://www.savecolarnaca.com/,"Evanthias Pieridou 11 larnaca, Larnaka 6022, Cyprus","medical_center, hospital, doctor, health, service, point_of_interest, establishment",ChIJe21cgS-D4BQRB-N8s1qRxv4,http://www.savecolarnaca.com/,24 209777
YES,Aesthesis Dental Centre - Οδοντίατρος Λάρνακα,34.9304926,33.623206599999996,"Angelos Court, Spyrou Kyprianou 84-Ground Floor, Larnaka 6052, Cyprus",289.6729298691747,28.5,57,41796,7732,3.9,23.8,29925,confirmed,0.723,info@aesthesisdental.com,False,https://maps.google.com/?cid=14915290125275762803&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Aesthesis Dental Centre - Οδοντίατρος Λάρνακα,24 656538,http://www.aesthesisdental.com/,"Angelos Court, Spyrou Kyprianou 84-Ground Floor, Larnaka 6052, Cyprus","dental_clinic, dentist, doctor, medical_clinic, health, point_of_interest, establishment",ChIJ53BypQYo3hQRcxD0JljB_c4,http://www.aesthesisdental.com/,24 656538
YES,EIMC Clinic Engomi,35.1655739,33.331072899999995,"March 25 21A, Nicosia 2408, Cyprus",260.25939676399037,26.0,52,37362,6912,3.9,21.3,27300,none,0.0,vicki.z@eimc.com.cy,False,https://maps.google.com/?cid=18367510753602867341&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,EIMC Clinic Engomi,22 008888,https://eimc.com.cy/,"March 25 21A, Nicosia 2408, Cyprus","medical_center, hospital, doctor, medical_clinic, health, service, point_of_interest, establishment",ChIJ8_yULSgb3hQRjZCqFLeB5v4,https://eimc.com.cy/,22 008888
,Esti Sağlık Merkezi,35.333038099999996,33.3206811,"Aytaç Sk no:7, Girne 99300",225.5700398514892,22.5,45,32659,6042,3.9,18.6,23625,confirmed,0.371,,False,https://maps.google.com/?cid=16602190994836671876&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Esti Sağlık Merkezi,0533 870 30 60,,"Aytaç Sk no:7, Girne 99300","medical_center, medical_lab, hair_care, beauty_salon, hospital, doctor, medical_clinic, health, service, point_of_interest, establishment",ChIJn8gL_Gxt3hQRhM1tZL_UZuY,,0533 870 30 60
,Dr Antonis Stylianou - Personal Doctor - OurHealth Medical Practice Aradippou / Larnaca - GESY,34.9441911,33.5913301,"Leoforos Archiepiskopou Makariou Iii 64, Aradippou 7102, Cyprus",200,20.0,40,29625,5481,3.8,16.9,21000,none,0.0,,False,https://maps.google.com/?cid=18125986038468868757&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Dr Antonis Stylianou - Personal Doctor - OurHealth Medical Practice Aradippou / Larnaca - GESY,24 256055,,"Leoforos Archiepiskopou Makariou Iii 64, Aradippou 7102, Cyprus","doctor, health, point_of_interest, establishment",ChIJIXFTWgIn3hQRlXqgMkRwjPs,,24 256055
YES,Near East University Hospital,35.2285293,33.3198024,"Yakın Doğu Üniversitesi Hastanesi, Ortaköy 99010",10117.081095804655,1011.5,2023,1467477,271483,3.9,836.5,1062075,partial,0.1,info@med.neu.edu.tr,False,https://maps.google.com/?cid=18297373715457344155&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Near East University Hospital,(0392) 444 05 35,http://neareasthospital.com/,"Yakın Doğu Üniversitesi Hastanesi, Ortaköy 99010","hospital, health, service, point_of_interest, establishment",ChIJl1SvRRER3hQRm4JnWHNU7f0,http://neareasthospital.com/,(0392) 444 05 35
YES,Νοσοκομείο Αρχιεπίσκοπος Μακάριος ΙΙΙ,35.1526154,33.357890499999996,"Korytsas 6, Strovolos 2012, Cyprus",8159.696287288727,815.5,1631,1166848,215867,4.0,665.1,856275,partial,0.139,info@shso.org.cy,False,https://maps.google.com/?cid=17995153258497906822&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Νοσοκομείο Αρχιεπίσκοπος Μακάριος ΙΙΙ,22 405000,https://shso.org.cy/hospital/nosokomeio-archiepiskopou-makareiou-iii/,"Korytsas 6, Strovolos 2012, Cyprus","hospital, health, service, point_of_interest, establishment",ChIJTfHpNV8X3hQRhhh704ugu_k,https://shso.org.cy/hospital/nosokomeio-archiepiskopou-makareiou-iii/,22 405000
,Apollonion Private Hospital,35.1482446,33.320729799999995,"Lefkotheou 20, Strovolos 2054, Cyprus",3746.6945827748013,374.5,749,539061,99726,3.9,307.3,393225,partial,0.094,,False,https://maps.google.com/?cid=11834198648861195763&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Apollonion Private Hospital,22 469000,https://www.apollonion.com/,"Lefkotheou 20, Strovolos 2054, Cyprus","hospital, health, service, point_of_interest, establishment",ChIJAyFm1UUa3hQR833HiviEO6Q,https://www.apollonion.com/,22 469000
YES,Ιπποκράτειο Ιδιωτικό Νοσοκομείο,35.165678299999996,33.3294457,"Psaron 3, Egkomi Lefkosias 2408, Cyprus",2132.2046820975957,213.0,426,306080,56625,3.9,174.5,223650,likely,0.184,katerina.kyriacou@hippocrateon.com,False,https://maps.google.com/?cid=13938876994417313011&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Ιπποκράτειο Ιδιωτικό Νοσοκομείο,22 502000,http://www.hippocrateon.com/,"Psaron 3, Egkomi Lefkosias 2408, Cyprus","hospital, health, service, point_of_interest, establishment",ChIJOasRUQwa3hQR88QbbMbWcME,http://www.hippocrateon.com/,22 502000
YES,Larnaca General Hospital,34.9211815,33.6050244,"Inomenon Polition Amerikis 6301, Larnaka 6043, Cyprus",2108.9765227704956,210.5,421,308530,57078,3.9,175.9,221025,likely,0.227,info@shso.org.cy,False,https://maps.google.com/?cid=11963169037180196114&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Larnaca General Hospital,24 800500,https://shso.org.cy/en/hospital/geniko-nosokomeio-larnakas/,"Inomenon Polition Amerikis 6301, Larnaka 6043, Cyprus","hospital, health, service, point_of_interest, establishment",ChIJHTTxxVqd4BQREtUTEdu2BaY,https://shso.org.cy/en/hospital/geniko-nosokomeio-larnakas/,24 800500
YES,EL GRECO MEDICAL CENTRE,35.1462691,33.3469291,"Omirou 9, Strovolos 2018, Cyprus",1600,160.0,320,230284,42603,3.9,131.3,168000,none,0.0,info@elgrecomedical.com,False,https://maps.google.com/?cid=5489578272563287457&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,EL GRECO MEDICAL CENTRE,22 782000,https://elgrecomedical.com/,"Omirou 9, Strovolos 2018, Cyprus","medical_center, hospital, health, service, point_of_interest, establishment",ChIJfy76RAAb3hQRoVXWllrmLkw,https://elgrecomedical.com/,22 782000
YES,Ledra Clinic,35.1672649,33.368153899999996,"Pindarou 19, Nicosia 1060, Cyprus",1600,160.0,320,228942,42354,4.0,130.5,168000,none,0.0,georgios.georgiou@ledraclinic.com,False,https://maps.google.com/?cid=3411702222869019152&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Ledra Clinic,22 816600,http://www.ledraclinic.com/,"Pindarou 19, Nicosia 1060, Cyprus","hospital, health, service, point_of_interest, establishment",ChIJBZNtTVwX3hQRELqEgRjNWC8,http://www.ledraclinic.com/,22 816600
,Κέντρο Υγείας Λατσιών,35.1030686,33.3870023,"493P+6RC, Latsia 2224, Cyprus",1600,160.0,320,229614,42479,4.0,130.9,168000,none,0.0,,False,https://maps.google.com/?cid=4877196501494706126&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Κέντρο Υγείας Λατσιών,22 467496,,"493P+6RC, Latsia 2224, Cyprus","hospital, health, service, point_of_interest, establishment",ChIJ3-2CmxsZ3hQRzq9eq2BIr0M,,22 467496
YES,Burhan Nalbantoglu State Hospital,35.2069403,33.331078,"Dr. Niyazi Manyera Sk, Ortaköy 99010",1464.3600265571135,146.0,292,211871,39196,3.9,120.8,153300,confirmed,0.373,info.ldh@gov.ct.tr,False,https://maps.google.com/?cid=1340060109772002720&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Burhan Nalbantoglu State Hospital,(0392) 223 24 41,http://bndh.gov.ct.tr/tr,"Dr. Niyazi Manyera Sk, Ortaköy 99010","hospital, health, service, point_of_interest, establishment",ChIJIQLIqN4Q3hQRoJWh5JHZmBI,http://bndh.gov.ct.tr/tr,(0392) 223 24 41
YES,Aretaeio Hospital,35.1395039,33.3639855,"55-57, Andrea Avraamidi st, Strovolos 2024, Cyprus",1407.2908019665254,140.5,281,201516,37280,4.0,114.9,147525,likely,0.283,n.nicolaou@aretaeio.com,False,https://maps.google.com/?cid=7947141780946287133&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Aretaeio Hospital,22 200300,https://www.aretaeio.com/,"55-57, Andrea Avraamidi st, Strovolos 2024, Cyprus","hospital, medical_clinic, doctor, health, service, point_of_interest, establishment",ChIJ1eThvJMZ3hQRHfr3EFjrSW4,https://www.aretaeio.com/,22 200300
,Dr.Suat Günsel Girne Üniversitesi Hastanesi / University of Kyrenia Hospital,35.3354341,33.340484499999995,"Şehit Yahya Bakır sokak Karakum, Kyrenia 99320",909.2857106415995,90.5,181,131384,24306,3.9,74.9,95025,none,0.045,,False,https://maps.google.com/?cid=10343809548395310422&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Dr.Suat Günsel Girne Üniversitesi Hastanesi / University of Kyrenia Hospital,,http://hospital.kyrenia.edu.tr/#,"Şehit Yahya Bakır sokak Karakum, Kyrenia 99320","hospital, health, service, point_of_interest, establishment",ChIJ9We_fq9s3hQRVm1l_PqXjI8,http://hospital.kyrenia.edu.tr/#,
YES,Elite Research and Surgical Hospital,35.200278,33.358748,"Amasya Sokak, Τράχωνας 99010",895.9538550919563,89.5,179,129642,23984,3.9,73.9,93975,likely,0.207,info@elitenicosia.com,False,https://maps.google.com/?cid=8948979229286476497&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,Elite Research and Surgical Hospital,(0392) 444 35 48,http://www.elitenicosia.com/,"Amasya Sokak, Τράχωνας 99010","hospital, health, service, point_of_interest, establishment",ChIJvz2NYSgX3hQR0Sr4_zEpMXw,http://www.elitenicosia.com/,(0392) 444 35 48
,"Building at 35.1247,33.3538",35.124658475000004,33.353840375,Cyprus,21004.066184949268,2100.0,4200,3014644,557709,4.0,1718.3,2205000,partial,0.073,,False,"https://www.google.com/maps?q=35.124658,33.35384",False,,,,,,,,,
YES,"Ilic Enterprises Ltd. - Ship Surveyors, Cargo Surveyors & Yacht Surveyors",34.92401408,33.642715700000004,Cyprus,12143.448612458144,1214.0,2428,1780355,329366,3.9,1014.8,1274700,partial,0.131,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,False,https://maps.google.com/?cid=16688337924845008622&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,"Ilic Enterprises Ltd. - Ship Surveyors, Cargo Surveyors & Yacht Surveyors",25 348568,http://www.ilicenterprises.com/,"Port of Ancient Kition, Kimonos, Larnaka 6017, Cyprus","service, point_of_interest, establishment",ChIJKXKVipyD4BQR7vYQjuzimOc,http://www.ilicenterprises.com/,25 348568
YES,Elysee Irrigation Headquarters & Factory,35.06318029230769,33.22740653076923,Cyprus,12087.885922895659,1208.5,2417,1747105,323214,3.9,995.8,1268925,confirmed,0.854,info@elysee.com.cy,False,https://maps.google.com/?cid=7233544061984059871&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,MEDIUM,Elysee Irrigation Headquarters & Factory,22 455000,http://elysee.com.cy/,"5, Pentadaktylou street, Εργάτες 2643, Cyprus","building_materials_store, manufacturer, supplier, store, service, point_of_interest, establishment",ChIJzc_CN5IC3hQR3zGy2f-1YmQ,http://elysee.com.cy/,22 455000
,ΑΗΚ ΔΕΚΕΛΕΙΑ,34.980117538095236,33.746722271428574,Cyprus,11538.414312397656,1153.5,2307,1705372,315494,3.8,972.1,1211175,partial,0.116,,False,https://maps.google.com/?cid=6377841319121681951&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,ΑΗΚ ΔΕΚΕΛΕΙΑ,,,"XPJW+277, Ormideia 7502, Cyprus","government_office, point_of_interest, establishment",ChIJG-OsG0ot3hQRH34OdOOkglg,,
,"Building at 34.6504,33.0121",34.650417759999996,33.01205058,Cyprus,10023.701151789846,1002.0,2004,1514455,280174,3.8,863.2,1052100,none,0.0,,False,"https://www.google.com/maps?q=34.650418,33.012051",False,,,,,,,,,
,"Building at 34.6504,33.0113",34.650422320000004,33.01127316,Cyprus,9789.283245872313,978.5,1957,1478937,273603,3.8,843.0,1027425,none,0.0,,False,"https://www.google.com/maps?q=34.650422,33.011273",False,,,,,,,,,
,"Building at 35.1567,33.1434",35.15673777692307,33.14339595384615,Cyprus,9542.403092227678,954.0,1908,1398269,258680,3.9,797.0,1001700,likely,0.157,,False,"https://www.google.com/maps?q=35.156738,33.143396",False,,,,,,,,,
,"Building at 34.7256,33.3141",34.725600855555555,33.31411137777778,Cyprus,8457.07011225918,845.5,1691,1284757,237680,3.7,732.3,887775,none,0.0,,False,"https://www.google.com/maps?q=34.725601,33.314111",False,,,,,,,,,
,The Steak Factory,34.8589960125,33.4703466875,Cyprus,8423.270308620084,842.0,1684,1241654,229706,3.8,707.7,884100,likely,0.222,,False,https://maps.google.com/?cid=16514080564947802950&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,The Steak Factory,24 821040,https://thesteakfactory.eu/,"Λεωφ. Ανεξαρτησίας, Anglisides 7571, Cyprus","food_store, store, food, point_of_interest, establishment",ChIJU2frZP6Z4BQRRlvlScfMLeU,https://thesteakfactory.eu/,24 821040
,Kalyoncu,35.186550833333335,32.97151926666666,Cyprus,8281.272151030524,828.0,1656,1225475,226713,3.8,698.5,869400,none,0.0,,False,https://maps.google.com/?cid=533570880290742223&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,MEDIUM,Kalyoncu,,,"5XPC+CG4, İsmet Paşa Mahallesi, Güzelyurt 99700","manufacturer, point_of_interest, establishment",ChIJ5_7nt0D53RQRz984fuOfZwc,,
YES,Mitsios Trading Ltd,35.05628135789473,33.407472652631576,Cyprus,8042.282380140012,804.0,1608,1152060,213131,4.0,656.7,844200,none,0.0,evangelos@mitsios.com.cy,False,https://maps.google.com/?cid=2644384023230398304&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,MEDIUM,Mitsios Trading Ltd,22 887100,http://www.mitsios.com.cy/,"E138 70, Dali 2540, Cyprus","supplier, wholesaler, manufacturer, point_of_interest, food, establishment",ChIJ44KNSjof3hQRYL9dMkK9siQ,http://www.mitsios.com.cy/,22 887100
,SIDEP LTD,34.70597303,33.07100226,Cyprus,7943.539463130102,794.0,1588,1199026,221820,3.8,683.4,833700,none,0.0,,False,https://maps.google.com/?cid=10574442956408527750&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,True,HIGH,SIDEP LTD,77 771110,,"P34C+7G5, Iapetou, Agios Athanasios 4101, Cyprus","manufacturer, point_of_interest, establishment",ChIJ0be-MAA15xQRhptc0tf3v5I,,77 771110
